time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3264, 22, 0
4, 2860, 426, 0
5, 2007, 1278, 1
6, 835, 2450, 1
7, 353, 2931, 2
8, 95, 3175, 16
9, 24, 3141, 121
10, 11, 2319, 956
11, 5, 1142, 2139
12, 2, 485, 2799
13, 1, 139, 3146
14, 0, 49, 3237
15, 0, 17, 3269
16, 0, 6, 3280
17, 0, 5, 3281
18, 0, 1, 3285
19, 0, 0, 3286
