time, s, i, r
0, 3285, 1, 0
1, 3224, 62, 0
2, 3182, 104, 0
3, 2722, 564, 0
4, 950, 2336, 0
5, 419, 2866, 1
6, 119, 3143, 24
7, 47, 3162, 77
8, 15, 2772, 499
9, 6, 1355, 1925
10, 2, 566, 2718
11, 2, 175, 3109
12, 0, 73, 3213
13, 0, 26, 3260
14, 0, 9, 3277
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
