time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3282, 4, 0
3, 3280, 6, 0
4, 3277, 9, 0
5, 3252, 33, 1
6, 3210, 74, 2
7, 2950, 333, 3
8, 2321, 960, 5
9, 858, 2422, 6
10, 314, 2943, 29
11, 87, 3153, 46
12, 26, 3067, 193
13, 12, 2487, 787
14, 5, 1211, 2070
15, 2, 449, 2835
16, 1, 135, 3150
17, 0, 48, 3238
18, 0, 17, 3269
19, 0, 7, 3279
20, 0, 4, 3282
21, 0, 1, 3285
22, 0, 0, 3286
