time, s, i, r
0, 3285, 1, 0
1, 3274, 12, 0
2, 3266, 20, 0
3, 3094, 192, 0
4, 1958, 1328, 0
5, 825, 2460, 1
6, 412, 2871, 3
7, 107, 3166, 13
8, 31, 3084, 171
9, 13, 2197, 1076
10, 7, 1144, 2135
11, 2, 515, 2769
12, 2, 170, 3114
13, 0, 55, 3231
14, 0, 20, 3266
15, 0, 8, 3278
16, 0, 5, 3281
17, 0, 2, 3284
18, 0, 0, 3286
