time, s, i, r
0, 3285, 1, 0
1, 3147, 139, 0
2, 2673, 613, 0
3, 1884, 1402, 0
4, 624, 2662, 0
5, 166, 3119, 1
6, 54, 3149, 83
7, 16, 2929, 341
8, 8, 2143, 1135
9, 3, 905, 2378
10, 2, 260, 3024
11, 0, 85, 3201
12, 0, 31, 3255
13, 0, 10, 3276
14, 0, 6, 3280
15, 0, 3, 3283
16, 0, 0, 3286
