time, s, i, r
0, 3285, 1, 0
1, 3276, 10, 0
2, 3266, 20, 0
3, 3034, 252, 0
4, 2360, 926, 0
5, 1212, 2073, 1
6, 500, 2784, 2
7, 170, 3106, 10
8, 51, 3083, 152
9, 19, 2670, 597
10, 10, 1515, 1761
11, 3, 699, 2584
12, 2, 242, 3042
13, 0, 82, 3204
14, 0, 31, 3255
15, 0, 13, 3273
16, 0, 7, 3279
17, 0, 2, 3284
18, 0, 0, 3286
