time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3206, 80, 0
4, 2303, 983, 0
5, 1147, 2138, 1
6, 462, 2822, 2
7, 150, 3133, 3
8, 55, 3189, 42
9, 15, 2656, 615
10, 8, 1488, 1790
11, 2, 641, 2643
12, 2, 215, 3069
13, 0, 84, 3202
14, 0, 29, 3257
15, 0, 11, 3275
16, 0, 5, 3281
17, 0, 2, 3284
18, 0, 0, 3286
