time, s, i, r
0, 3285, 1, 0
1, 3277, 9, 0
2, 2890, 396, 0
3, 2198, 1088, 0
4, 1061, 2225, 0
5, 415, 2870, 1
6, 145, 3135, 6
7, 49, 3031, 206
8, 15, 2501, 770
9, 8, 1361, 1917
10, 2, 585, 2699
11, 2, 211, 3073
12, 0, 68, 3218
13, 0, 27, 3259
14, 0, 11, 3275
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
