time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3279, 7, 0
4, 3279, 7, 0
5, 3261, 24, 1
6, 3112, 173, 1
7, 2433, 851, 2
8, 1428, 1852, 6
9, 539, 2740, 7
10, 168, 3094, 24
11, 63, 3074, 149
12, 23, 2667, 596
13, 10, 1759, 1517
14, 6, 765, 2515
15, 2, 272, 3012
16, 2, 87, 3197
17, 0, 35, 3251
18, 0, 18, 3268
19, 0, 6, 3280
20, 0, 5, 3281
21, 0, 2, 3284
22, 0, 0, 3286
