time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3282, 4, 0
3, 3275, 11, 0
4, 3263, 23, 0
5, 2950, 335, 1
6, 1779, 1504, 3
7, 724, 2558, 4
8, 305, 2972, 9
9, 92, 3177, 17
10, 43, 3076, 167
11, 13, 2130, 1143
12, 8, 994, 2284
13, 2, 397, 2887
14, 2, 146, 3138
15, 0, 58, 3228
16, 0, 25, 3261
17, 0, 9, 3277
18, 0, 5, 3281
19, 0, 2, 3284
20, 0, 0, 3286
