time, s, i, r
0, 3285, 1, 0
1, 3278, 8, 0
2, 3070, 216, 0
3, 2661, 625, 0
4, 1566, 1720, 0
5, 592, 2693, 1
6, 296, 2986, 4
7, 83, 3125, 78
8, 30, 2836, 420
9, 11, 1879, 1396
10, 6, 855, 2425
11, 2, 373, 2911
12, 1, 122, 3163
13, 0, 47, 3239
14, 0, 20, 3266
15, 0, 9, 3277
16, 0, 4, 3282
17, 0, 1, 3285
18, 0, 0, 3286
