time, s, i, r
0, 3285, 1, 0
1, 3274, 12, 0
2, 2951, 335, 0
3, 1902, 1384, 0
4, 758, 2528, 0
5, 320, 2965, 1
6, 109, 3167, 10
7, 23, 3107, 156
8, 11, 2204, 1071
9, 5, 1061, 2220
10, 2, 435, 2849
11, 2, 158, 3126
12, 0, 44, 3242
13, 0, 16, 3270
14, 0, 6, 3280
15, 0, 5, 3281
16, 0, 2, 3284
17, 0, 0, 3286
