time, s, i, r
0, 3285, 1, 0
1, 3278, 8, 0
2, 3278, 8, 0
3, 3011, 275, 0
4, 1989, 1297, 0
5, 842, 2443, 1
6, 409, 2876, 1
7, 100, 3178, 8
8, 29, 3036, 221
9, 12, 2253, 1021
10, 6, 1153, 2127
11, 2, 524, 2760
12, 2, 164, 3120
13, 0, 49, 3237
14, 0, 18, 3268
15, 0, 8, 3278
16, 0, 4, 3282
17, 0, 2, 3284
18, 0, 0, 3286
