time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3187, 99, 0
3, 2430, 856, 0
4, 1311, 1975, 0
5, 424, 2861, 1
6, 128, 3155, 3
7, 41, 3185, 60
8, 15, 2652, 619
9, 8, 1628, 1650
10, 3, 644, 2639
11, 2, 191, 3093
12, 0, 58, 3228
13, 0, 28, 3258
14, 0, 10, 3276
15, 0, 6, 3280
16, 0, 3, 3283
17, 0, 0, 3286
