time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3269, 17, 0
4, 3268, 18, 0
5, 3179, 106, 1
6, 2256, 1029, 1
7, 763, 2521, 2
8, 337, 2944, 5
9, 69, 3199, 18
10, 21, 3175, 90
11, 8, 2420, 858
12, 5, 1119, 2162
13, 0, 426, 2860
14, 0, 121, 3165
15, 0, 39, 3247
16, 0, 14, 3272
17, 0, 5, 3281
18, 0, 2, 3284
19, 0, 0, 3286
