time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3274, 12, 0
4, 3262, 24, 0
5, 2950, 335, 1
6, 1779, 1506, 1
7, 724, 2559, 3
8, 305, 2971, 10
9, 92, 3176, 18
10, 43, 3074, 169
11, 13, 2130, 1143
12, 8, 994, 2284
13, 2, 397, 2887
14, 2, 146, 3138
15, 0, 58, 3228
16, 0, 25, 3261
17, 0, 9, 3277
18, 0, 5, 3281
19, 0, 2, 3284
20, 0, 0, 3286
