time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3186, 100, 0
3, 1978, 1308, 0
4, 689, 2597, 0
5, 237, 3048, 1
6, 60, 3221, 5
7, 22, 3186, 78
8, 7, 2209, 1070
9, 4, 1007, 2275
10, 1, 334, 2951
11, 0, 103, 3183
12, 0, 37, 3249
13, 0, 13, 3273
14, 0, 6, 3280
15, 0, 2, 3284
16, 0, 0, 3286
