"effort","total_infected"
0,3273
0.01,3229
0.06,3012
0.11,2798
0.16,2567
0.21,2363
0.26,2144
0.31,1941
0.36,1761
0.41,1559
0.46,1338
0.51,1
0.56,1
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
