"effort","total_infected"
0,3273
0.01,3239
0.06,3019
0.11,2816
0.16,2607
0.21,2299
0.26,2106
0.31,1877
0.36,1695
0.41,1503
0.46,1299
0.51,1131
0.56,983
0.61,837
0.66,684
0.71,553
0.76,408
0.81,288
0.86,194
0.91,73
0.96,13
