"effort","total_infected"
0,3273
0.01,3234
0.06,3009
0.11,2760
0.16,2562
0.21,2359
0.26,2158
0.31,1956
0.36,1774
0.41,1576
0.46,1336
0.51,1158
0.56,998
0.61,799
0.66,673
0.71,533
0.76,409
0.81,290
0.86,183
0.91,1
0.96,1
