"effort","total_infected"
0,3273
0.01,3222
0.06,2973
0.11,2751
0.16,2536
0.21,2351
0.26,2150
0.31,1950
0.36,1741
0.41,1511
0.46,1315
0.51,1123
0.56,976
0.61,800
0.66,642
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
