"effort","total_infected"
0,3273
0.01,3234
0.06,2980
0.11,2769
0.16,2532
0.21,2276
0.26,2086
0.31,1879
0.36,1668
0.41,1496
0.46,1319
0.51,1141
0.56,2
0.61,2
0.66,2
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
