"effort","total_infected"
0,3273
0.01,3227
0.06,2971
0.11,2766
0.16,2561
0.21,2382
0.26,2186
0.31,1941
0.36,1774
0.41,1586
0.46,1367
0.51,1211
0.56,1036
0.61,819
0.66,650
0.71,506
0.76,370
0.81,270
0.86,182
0.91,110
0.96,34
