"effort","total_infected"
0,3273
0.01,3235
0.06,3015
0.11,2823
0.16,2616
0.21,2388
0.26,2139
0.31,1918
0.36,1742
0.41,1576
0.46,1416
0.51,1200
0.56,996
0.61,813
0.66,682
0.71,542
0.76,389
0.81,294
0.86,190
0.91,88
0.96,4
