"effort","total_infected"
0,3273
0.01,3233
0.06,2986
0.11,2775
0.16,2534
0.21,2299
0.26,2084
0.31,1865
0.36,1653
0.41,1467
0.46,1316
0.51,6
0.56,4
0.61,3
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
