"effort","total_infected"
0,3273
0.01,3229
0.06,2980
0.11,2694
0.16,2479
0.21,2280
0.26,2074
0.31,1887
0.36,1725
0.41,1572
0.46,1397
0.51,1238
0.56,1051
0.61,890
0.66,708
0.71,506
0.76,365
0.81,252
0.86,123
0.91,78
0.96,16
