"effort","total_infected"
0,3286
0.01,3157
0.06,2443
0.11,201
0.16,193
0.21,29
0.26,29
0.31,28
0.36,27
0.41,12
0.46,8
0.51,8
0.56,5
0.61,5
0.66,5
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
