"effort","total_infected"
0,3286
0.01,3157
0.06,2451
0.11,1180
0.16,50
0.21,35
0.26,12
0.31,11
0.36,5
0.41,3
0.46,2
0.51,2
0.56,1
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
