"effort","total_infected"
0,3286
0.01,3157
0.06,2443
0.11,104
0.16,12
0.21,12
0.26,12
0.31,12
0.36,7
0.41,7
0.46,1
0.51,1
0.56,1
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
