"effort","total_infected"
0,3286
0.01,3157
0.06,2445
0.11,939
0.16,18
0.21,3
0.26,3
0.31,2
0.36,2
0.41,2
0.46,2
0.51,2
0.56,2
0.61,2
0.66,2
0.71,2
0.76,2
0.81,2
0.86,1
0.91,1
0.96,1
