"effort","total_infected"
0,3286
0.01,3158
0.06,2448
0.11,1011
0.16,236
0.21,26
0.26,11
0.31,6
0.36,2
0.41,2
0.46,2
0.51,1
0.56,1
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
