"effort","total_infected"
0,3286
0.01,3157
0.06,2443
0.11,232
0.16,68
0.21,53
0.26,37
0.31,17
0.36,17
0.41,17
0.46,16
0.51,16
0.56,7
0.61,7
0.66,7
0.71,7
0.76,4
0.81,4
0.86,4
0.91,2
0.96,2
