"effort","total_infected"
0,3286
0.01,3157
0.06,2443
0.11,995
0.16,73
0.21,47
0.26,43
0.31,42
0.36,41
0.41,33
0.46,31
0.51,24
0.56,24
0.61,24
0.66,15
0.71,14
0.76,14
0.81,14
0.86,3
0.91,2
0.96,2
