"effort","total_infected"
0,3286
0.01,3157
0.06,2444
0.11,1002
0.16,32
0.21,24
0.26,8
0.31,8
0.36,5
0.41,5
0.46,4
0.51,3
0.56,3
0.61,2
0.66,2
0.71,2
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
