"effort","total_infected"
0,3286
0.01,3159
0.06,2448
0.11,955
0.16,212
0.21,25
0.26,19
0.31,12
0.36,6
0.41,5
0.46,5
0.51,5
0.56,5
0.61,4
0.66,2
0.71,2
0.76,2
0.81,2
0.86,1
0.91,1
0.96,1
