"effort","total_infected"
0,1229
0.01,1242
0.06,1199
0.11,1168
0.16,1078
0.21,1042
0.26,1069
0.31,986
0.36,954
0.41,948
0.46,940
0.51,909
0.56,911
0.61,870
0.66,901
0.71,878
0.76,895
0.81,896
0.86,967
0.91,1022
0.96,1122
