"effort","total_infected"
0,1257
0.01,1236
0.06,1193
0.11,1092
0.16,972
0.21,926
0.26,864
0.31,814
0.36,792
0.41,736
0.46,682
0.51,669
0.56,591
0.61,588
0.66,562
0.71,514
0.76,494
0.81,467
0.86,460
0.91,446
0.96,417
