"effort","total_infected"
0,1246
0.01,1239
0.06,1168
0.11,1119
0.16,1040
0.21,951
0.26,860
0.31,814
0.36,755
0.41,699
0.46,688
0.51,620
0.56,591
0.61,550
0.66,525
0.71,501
0.76,442
0.81,402
0.86,369
0.91,388
0.96,346
