"effort","total_infected"
0,1271
0.01,1269
0.06,1163
0.11,1095
0.16,1014
0.21,945
0.26,860
0.31,844
0.36,755
0.41,730
0.46,679
0.51,605
0.56,561
0.61,540
0.66,486
0.71,464
0.76,425
0.81,368
0.86,350
0.91,325
0.96,270
