"effort","total_infected"
0,3273
0.01,3143
0.06,2412
0.11,925
0.16,55
0.21,30
0.26,19
0.31,15
0.36,13
0.41,11
0.46,9
0.51,8
0.56,8
0.61,8
0.66,7
0.71,6
0.76,5
0.81,4
0.86,4
0.91,4
0.96,1
