"effort","total_infected"
0,3273
0.01,3143
0.06,2415
0.11,131
0.16,50
0.21,29
0.26,23
0.31,18
0.36,16
0.41,15
0.46,13
0.51,11
0.56,9
0.61,9
0.66,7
0.71,7
0.76,7
0.81,7
0.86,7
0.91,2
0.96,2
