"effort","total_infected"
0,3273
0.01,3210
0.06,2922
0.11,2084
0.16,2023
0.21,1959
0.26,1850
0.31,1770
0.36,1704
0.41,1630
0.46,1511
0.51,2
0.56,2
0.61,2
0.66,2
0.71,2
0.76,2
0.81,2
0.86,2
0.91,2
0.96,2
