"effort","total_infected"
0,1258
0.01,1241
0.06,1242
0.11,1155
0.16,1094
0.21,1027
0.26,1001
0.31,947
0.36,949
0.41,889
0.46,888
0.51,895
0.56,866
0.61,844
0.66,860
0.71,831
0.76,837
0.81,852
0.86,868
0.91,900
0.96,1109
