"effort","total_infected"
0,1275
0.01,1260
0.06,1267
0.11,1221
0.16,1282
0.21,1291
0.26,1270
0.31,1241
0.36,1210
0.41,1257
0.46,1244
0.51,1290
0.56,1218
0.61,1252
0.66,1291
0.71,1252
0.76,1267
0.81,1249
0.86,1251
0.91,1264
0.96,1266
