"effort","total_infected, edges_closed"
0,1300
0.01,1271
0.06,1386
0.11,1385
0.16,1431
0.21,1451
0.26,1491
0.31,1504
0.36,1541
0.41,1585
0.46,1637
0.51,1611
0.56,1620
0.61,1632
0.66,1583
0.71,1299
0.76,893
0.81,355
0.86,186
0.91,28
0.96,12
