"effort","total_infected, edges_closed"
0,1277
0.01,1226
0.06,1408
0.11,1355
0.16,1412
0.21,1467
0.26,1491
0.31,1494
0.36,1527
0.41,1550
0.46,1606
0.51,1627
0.56,1602
0.61,1610
0.66,1447
0.71,1342
0.76,794
0.81,468
0.86,55
0.91,29
0.96,16
