"effort","total_infected, edges_closed"
0,1271
0.01,1212
0.06,1404
0.11,1363
0.16,1413
0.21,1466
0.26,1508
0.31,1484
0.36,1548
0.41,1572
0.46,1611
0.51,1656
0.56,1644
0.61,1648
0.66,1535
0.71,1334
0.76,853
0.81,583
0.86,316
0.91,38
0.96,14
