"effort","total_infected, edges_closed"
0,1278
0.01,1249
0.06,1411
0.11,1386
0.16,1414
0.21,1445
0.26,1487
0.31,1500
0.36,1530
0.41,1580
0.46,1645
0.51,1602
0.56,1623
0.61,1632
0.66,1532
0.71,1395
0.76,794
0.81,491
0.86,207
0.91,20
0.96,11
