"effort","total_infected, edges_closed"
0,1240
0.01,1227
0.06,1434
0.11,1411
0.16,1377
0.21,1452
0.26,1474
0.31,1533
0.36,1559
0.41,1561
0.46,1637
0.51,1620
0.56,1637
0.61,1613
0.66,1474
0.71,1364
0.76,966
0.81,336
0.86,171
0.91,34
0.96,15
