"effort","total_infected, edges_closed"
0,1232
0.01,1210
0.06,1437
0.11,1370
0.16,1403
0.21,1463
0.26,1498
0.31,1544
0.36,1525
0.41,1622
0.46,1599
0.51,1620
0.56,1639
0.61,1640
0.66,1625
0.71,1266
0.76,646
0.81,487
0.86,293
0.91,34
0.96,10
