"effort","total_infected, edges_closed"
0,1265
0.01,1229
0.06,1382
0.11,1383
0.16,1423
0.21,1464
0.26,1493
0.31,1507
0.36,1532
0.41,1598
0.46,1634
0.51,1650
0.56,1624
0.61,1608
0.66,1510
0.71,1390
0.76,790
0.81,562
0.86,262
0.91,23
0.96,12
