"effort","total_infected, edges_closed"
0,1273
0.01,1205
0.06,1393
0.11,1376
0.16,1432
0.21,1477
0.26,1503
0.31,1494
0.36,1538
0.41,1570
0.46,1612
0.51,1597
0.56,1615
0.61,1604
0.66,1551
0.71,1052
0.76,583
0.81,347
0.86,117
0.91,26
0.96,13
