"effort","total_infected, edges_closed"
0,1258
0.01,1250
0.06,1356
0.11,1366
0.16,1403
0.21,1429
0.26,1504
0.31,1515
0.36,1533
0.41,1561
0.46,1618
0.51,1646
0.56,1608
0.61,1619
0.66,1460
0.71,1228
0.76,690
0.81,483
0.86,195
0.91,24
0.96,15
