"effort","total_infected, edges_closed"
0,1243
0.01,1212
0.06,1348
0.11,1389
0.16,1414
0.21,1441
0.26,1497
0.31,1476
0.36,1526
0.41,1541
0.46,1606
0.51,1636
0.56,1592
0.61,1606
0.66,1481
0.71,1312
0.76,887
0.81,559
0.86,122
0.91,36
0.96,10
