"effort","total_infected, edges_closed"
0,1233
0.01,1253
0.06,1374
0.11,1366
0.16,1438
0.21,1466
0.26,1496
0.31,1517
0.36,1563
0.41,1603
0.46,1605
0.51,1640
0.56,1550
0.61,1647
0.66,1547
0.71,1384
0.76,1110
0.81,841
0.86,227
0.91,27
0.96,14
