"effort","total_infected, edges_closed"
0,1292
0.01,1243
0.06,1373
0.11,1379
0.16,1423
0.21,1454
0.26,1480
0.31,1477
0.36,1536
0.41,1590
0.46,1622
0.51,1591
0.56,1581
0.61,1635
0.66,1336
0.71,919
0.76,485
0.81,300
0.86,180
0.91,30
0.96,16
