"effort","total_infected, edges_closed"
0,1266
0.01,1240
0.06,1389
0.11,1350
0.16,1446
0.21,1441
0.26,1515
0.31,1486
0.36,1516
0.41,1567
0.46,1608
0.51,1627
0.56,1620
0.61,1613
0.66,1498
0.71,1346
0.76,750
0.81,264
0.86,76
0.91,12
0.96,14
