"effort","total_infected, edges_closed"
0,1257
0.01,1247
0.06,1390
0.11,1404
0.16,1437
0.21,1453
0.26,1558
0.31,1532
0.36,1519
0.41,1583
0.46,1631
0.51,1602
0.56,1633
0.61,1641
0.66,1545
0.71,1404
0.76,848
0.81,599
0.86,301
0.91,27
0.96,13
