"effort","total_infected, edges_closed"
0,1251
0.01,1258
0.06,1405
0.11,1381
0.16,1445
0.21,1466
0.26,1498
0.31,1498
0.36,1544
0.41,1565
0.46,1623
0.51,1633
0.56,1613
0.61,1635
0.66,1479
0.71,1292
0.76,554
0.81,252
0.86,126
0.91,28
0.96,11
