"effort","total_infected, edges_closed"
0,1252
0.01,1246
0.06,1367
0.11,1386
0.16,1405
0.21,1450
0.26,1463
0.31,1527
0.36,1498
0.41,1563
0.46,1583
0.51,1575
0.56,1599
0.61,1576
0.66,1479
0.71,1263
0.76,742
0.81,451
0.86,235
0.91,29
0.96,10
