"effort","total_infected, edges_closed"
0,1238
0.01,1234
0.06,1361
0.11,1369
0.16,1400
0.21,1452
0.26,1501
0.31,1514
0.36,1531
0.41,1594
0.46,1617
0.51,1590
0.56,1620
0.61,1609
0.66,1447
0.71,1317
0.76,706
0.81,350
0.86,220
0.91,35
0.96,16
