"effort","total_infected, edges_closed"
0,1276
0.01,1237
0.06,1378
0.11,1392
0.16,1416
0.21,1460
0.26,1517
0.31,1515
0.36,1533
0.41,1568
0.46,1595
0.51,1616
0.56,1608
0.61,1615
0.66,1520
0.71,1328
0.76,982
0.81,635
0.86,225
0.91,34
0.96,14
