"effort","total_infected, edges_closed"
0,1225
0.01,1228
0.06,1404
0.11,1345
0.16,1423
0.21,1504
0.26,1491
0.31,1505
0.36,1532
0.41,1573
0.46,1595
0.51,1619
0.56,1588
0.61,1606
0.66,1483
0.71,1226
0.76,823
0.81,519
0.86,146
0.91,23
0.96,11
