"effort","total_infected, edges_closed"
0,1296
0.01,1215
0.06,1379
0.11,1362
0.16,1397
0.21,1448
0.26,1528
0.31,1514
0.36,1526
0.41,1547
0.46,1609
0.51,1618
0.56,1590
0.61,1605
0.66,1491
0.71,1236
0.76,705
0.81,394
0.86,252
0.91,27
0.96,11
